,Question,SQL Query,Method,Table,Label
85,"Is the score for the Technical skill at the Intermediate level on January 1, 2023, higher than the score for the Communication skill at the Beginner level on December 31, 2023?","SELECT (SELECT AssessmentScore FROM EmployeeSkillAssessmentResults WHERE SkillName = ""Technical"" AND AssessmentDate = ""2023-01-01"" AND SkillLevel = ""Intermediate"") > (SELECT AssessmentScore FROM EmployeeSkillAssessmentResults WHERE SkillName = ""Communication"" AND AssessmentDate = ""2023-12-31"" AND SkillLevel = ""Beginner"") as AssessmentScore;",comparative,"<table border=""1"" class=""dataframe"">
  <thead>
    <tr style=""text-align: right;"">
      <th></th>
      <th>SkillLevel</th>
      <th>Advanced</th>
      <th>Beginner</th>
      <th>Intermediate</th>
    </tr>
    <tr>
      <th>SkillName</th>
      <th>AssessmentDate</th>
      <th></th>
      <th></th>
      <th></th>
    </tr>
  </thead>
  <tbody>
    <tr>
      <th rowspan=""2"" valign=""top"">Communication</th>
      <th>2023-01-01</th>
      <td>79.497075</td>
      <td>90.305906</td>
      <td>47.091322</td>
    </tr>
    <tr>
      <th>2023-12-31</th>
      <td>76.700575</td>
      <td>48.359438</td>
      <td>58.652737</td>
    </tr>
    <tr>
      <th rowspan=""2"" valign=""top"">Leadership</th>
      <th>2023-01-01</th>
      <td>99.991744</td>
      <td>52.254705</td>
      <td>96.660722</td>
    </tr>
    <tr>
      <th>2023-12-31</th>
      <td>31.702132</td>
      <td>46.989863</td>
      <td>60.867112</td>
    </tr>
    <tr>
      <th rowspan=""2"" valign=""top"">Problem Solving</th>
      <th>2023-01-01</th>
      <td>14.913047</td>
      <td>62.941638</td>
      <td>46.737156</td>
    </tr>
    <tr>
      <th>2023-12-31</th>
      <td>47.057454</td>
      <td>32.766154</td>
      <td>66.544437</td>
    </tr>
    <tr>
      <th rowspan=""2"" valign=""top"">Teamwork</th>
      <th>2023-01-01</th>
      <td>33.212046</td>
      <td>42.065979</td>
      <td>53.904089</td>
    </tr>
    <tr>
      <th>2023-12-31</th>
      <td>75.032582</td>
      <td>39.609901</td>
      <td>29.838388</td>
    </tr>
    <tr>
      <th rowspan=""2"" valign=""top"">Technical</th>
      <th>2023-01-01</th>
      <td>54.647692</td>
      <td>12.176575</td>
      <td>47.439485</td>
    </tr>
    <tr>
      <th>2023-12-31</th>
      <td>36.075574</td>
      <td>92.651067</td>
      <td>1.520233</td>
    </tr>
  </tbody>
</table>",no
86,"Considering the assessments conducted on January 1, 2023, and December 31, 2023, does the intermediate proficiency in communication surpass the advanced proficiency in leadership in terms of skill rating?","SELECT (SELECT SkillScore FROM EmployeeSkillAssessmentResults WHERE SkillName = ""Communication"" AND AssessmentDate = ""2023-01-01"" AND SkillLevel = ""Intermediate"") > (SELECT SkillScore FROM EmployeeSkillAssessmentResults WHERE SkillName = ""Leadership"" AND AssessmentDate = ""2023-12-31"" AND SkillLevel = ""Advanced"") as SkillScore;",comparative,"<table border=""1"" class=""dataframe"">
  <thead>
    <tr style=""text-align: right;"">
      <th></th>
      <th>SkillLevel</th>
      <th>Advanced</th>
      <th>Beginner</th>
      <th>Intermediate</th>
    </tr>
    <tr>
      <th>SkillName</th>
      <th>AssessmentDate</th>
      <th></th>
      <th></th>
      <th></th>
    </tr>
  </thead>
  <tbody>
    <tr>
      <th rowspan=""2"" valign=""top"">Communication</th>
      <th>2023-01-01</th>
      <td>75.297891</td>
      <td>31.387928</td>
      <td>45.137871</td>
    </tr>
    <tr>
      <th>2023-12-31</th>
      <td>80.051046</td>
      <td>85.991478</td>
      <td>39.903817</td>
    </tr>
    <tr>
      <th rowspan=""2"" valign=""top"">Leadership</th>
      <th>2023-01-01</th>
      <td>8.496202</td>
      <td>62.695992</td>
      <td>94.005654</td>
    </tr>
    <tr>
      <th>2023-12-31</th>
      <td>18.833867</td>
      <td>76.812624</td>
      <td>84.157524</td>
    </tr>
    <tr>
      <th rowspan=""2"" valign=""top"">Problem Solving</th>
      <th>2023-01-01</th>
      <td>65.983060</td>
      <td>78.537719</td>
      <td>15.477916</td>
    </tr>
    <tr>
      <th>2023-12-31</th>
      <td>55.942747</td>
      <td>0.456302</td>
      <td>2.224375</td>
    </tr>
    <tr>
      <th rowspan=""2"" valign=""top"">Teamwork</th>
      <th>2023-01-01</th>
      <td>60.895847</td>
      <td>93.051585</td>
      <td>59.097856</td>
    </tr>
    <tr>
      <th>2023-12-31</th>
      <td>58.563153</td>
      <td>66.355462</td>
      <td>71.511913</td>
    </tr>
    <tr>
      <th rowspan=""2"" valign=""top"">Technical</th>
      <th>2023-01-01</th>
      <td>76.812913</td>
      <td>60.813086</td>
      <td>93.346887</td>
    </tr>
    <tr>
      <th>2023-12-31</th>
      <td>54.111366</td>
      <td>27.233319</td>
      <td>19.796451</td>
    </tr>
  </tbody>
</table>",yes
87,"Is the score for advanced-level problem-solving on January 1, 2023, identical to the intermediate-level teamwork score recorded on December 31, 2023?","SELECT (SELECT AssessmentScore FROM EmployeeSkillAssessmentResults WHERE SkillName = ""Problem Solving"" AND AssessmentDate = ""2023-01-01"" AND SkillLevel = ""Advanced"") = (SELECT AssessmentScore FROM EmployeeSkillAssessmentResults WHERE SkillName = ""Teamwork"" AND AssessmentDate = ""2023-12-31"" AND SkillLevel = ""Intermediate"") as AssessmentScore;",comparative,"<table border=""1"" class=""dataframe"">
  <thead>
    <tr style=""text-align: right;"">
      <th></th>
      <th>SkillName</th>
      <th>Communication</th>
      <th>Leadership</th>
      <th>Problem Solving</th>
      <th>Teamwork</th>
      <th>Technical</th>
    </tr>
    <tr>
      <th>AssessmentDate</th>
      <th>SkillLevel</th>
      <th></th>
      <th></th>
      <th></th>
      <th></th>
      <th></th>
    </tr>
  </thead>
  <tbody>
    <tr>
      <th rowspan=""3"" valign=""top"">2023-01-01</th>
      <th>Advanced</th>
      <td>84.766183</td>
      <td>35.729296</td>
      <td>51.282635</td>
      <td>66.043748</td>
      <td>10.897974</td>
    </tr>
    <tr>
      <th>Beginner</th>
      <td>14.182382</td>
      <td>95.400024</td>
      <td>41.283643</td>
      <td>15.850907</td>
      <td>39.042598</td>
    </tr>
    <tr>
      <th>Intermediate</th>
      <td>75.835849</td>
      <td>99.290765</td>
      <td>87.925484</td>
      <td>91.546503</td>
      <td>37.144758</td>
    </tr>
    <tr>
      <th rowspan=""3"" valign=""top"">2023-12-31</th>
      <th>Advanced</th>
      <td>14.471780</td>
      <td>11.663704</td>
      <td>39.836642</td>
      <td>17.773848</td>
      <td>45.093081</td>
    </tr>
    <tr>
      <th>Beginner</th>
      <td>94.195315</td>
      <td>75.471014</td>
      <td>19.389899</td>
      <td>82.744526</td>
      <td>42.175873</td>
    </tr>
    <tr>
      <th>Intermediate</th>
      <td>15.082778</td>
      <td>90.315439</td>
      <td>69.511147</td>
      <td>2.799679</td>
      <td>30.346278</td>
    </tr>
  </tbody>
</table>",no
88,"On January 1, 2023, did employees with beginner-level problem-solving skills achieve a higher score than those with intermediate-level communication abilities?","SELECT (SELECT SkillScore FROM EmployeeSkillAssessmentResults WHERE SkillName = ""Problem Solving"" AND AssessmentDate = ""2023-01-01"" AND SkillLevel = ""Beginner"") > (SELECT SkillScore FROM EmployeeSkillAssessmentResults WHERE SkillName = ""Communication"" AND AssessmentDate = ""2023-01-01"" AND SkillLevel = ""Intermediate"") as SkillScore;",comparative,"<table border=""1"" class=""dataframe"">
  <thead>
    <tr>
      <th>SkillName</th>
      <th colspan=""3"" halign=""left"">Communication</th>
      <th colspan=""3"" halign=""left"">Leadership</th>
      <th colspan=""3"" halign=""left"">Problem Solving</th>
      <th colspan=""3"" halign=""left"">Teamwork</th>
      <th colspan=""3"" halign=""left"">Technical</th>
    </tr>
    <tr>
      <th>SkillLevel</th>
      <th>Advanced</th>
      <th>Beginner</th>
      <th>Intermediate</th>
      <th>Advanced</th>
      <th>Beginner</th>
      <th>Intermediate</th>
      <th>Advanced</th>
      <th>Beginner</th>
      <th>Intermediate</th>
      <th>Advanced</th>
      <th>Beginner</th>
      <th>Intermediate</th>
      <th>Advanced</th>
      <th>Beginner</th>
      <th>Intermediate</th>
    </tr>
    <tr>
      <th>AssessmentDate</th>
      <th></th>
      <th></th>
      <th></th>
      <th></th>
      <th></th>
      <th></th>
      <th></th>
      <th></th>
      <th></th>
      <th></th>
      <th></th>
      <th></th>
      <th></th>
      <th></th>
      <th></th>
    </tr>
  </thead>
  <tbody>
    <tr>
      <th>2023-01-01</th>
      <td>53.664356</td>
      <td>83.650041</td>
      <td>0.363232</td>
      <td>11.525048</td>
      <td>67.232266</td>
      <td>42.497547</td>
      <td>95.257536</td>
      <td>59.314817</td>
      <td>19.172244</td>
      <td>65.810121</td>
      <td>5.466279</td>
      <td>35.78072</td>
      <td>83.983953</td>
      <td>12.360890</td>
      <td>72.360765</td>
    </tr>
    <tr>
      <th>2023-12-31</th>
      <td>79.934233</td>
      <td>86.713591</td>
      <td>70.642251</td>
      <td>32.967903</td>
      <td>97.363387</td>
      <td>43.722771</td>
      <td>15.276530</td>
      <td>43.747878</td>
      <td>96.122476</td>
      <td>31.565546</td>
      <td>62.369885</td>
      <td>74.96591</td>
      <td>19.864060</td>
      <td>60.775553</td>
      <td>11.146682</td>
    </tr>
  </tbody>
</table>",yes
89,Is the usage percentage of the Leadership skill at the intermediate proficiency level within the Marketing department higher than that of the Technical skill at the same proficiency level in the HR department?,"SELECT (SELECT UtilizationRate FROM EmployeeSkillUtilizationMetrics WHERE SkillName = ""Leadership"" AND SkillLevel = ""Intermediate"" AND Department = ""Marketing"") > (SELECT UtilizationRate FROM EmployeeSkillUtilizationMetrics WHERE SkillName = ""Technical"" AND SkillLevel = ""Intermediate"" AND Department = ""HR"") as UtilizationRate;",comparative,"<table border=""1"" class=""dataframe"">
  <thead>
    <tr style=""text-align: right;"">
      <th></th>
      <th>SkillName</th>
      <th>Analytical</th>
      <th>Communication</th>
      <th>Creative</th>
      <th>Leadership</th>
      <th>Technical</th>
    </tr>
    <tr>
      <th>SkillLevel</th>
      <th>Department</th>
      <th></th>
      <th></th>
      <th></th>
      <th></th>
      <th></th>
    </tr>
  </thead>
  <tbody>
    <tr>
      <th rowspan=""5"" valign=""top"">Advanced</th>
      <th>Finance</th>
      <td>51.763355</td>
      <td>92.901141</td>
      <td>45.800639</td>
      <td>8.435059</td>
      <td>29.358570</td>
    </tr>
    <tr>
      <th>HR</th>
      <td>45.631941</td>
      <td>78.338938</td>
      <td>89.218205</td>
      <td>34.910157</td>
      <td>9.093129</td>
    </tr>
    <tr>
      <th>IT</th>
      <td>40.655312</td>
      <td>19.767018</td>
      <td>98.328201</td>
      <td>93.008161</td>
      <td>43.057438</td>
    </tr>
    <tr>
      <th>Marketing</th>
      <td>99.003864</td>
      <td>15.421298</td>
      <td>56.556780</td>
      <td>55.936864</td>
      <td>55.276366</td>
    </tr>
    <tr>
      <th>Sales</th>
      <td>89.744570</td>
      <td>41.631251</td>
      <td>1.202156</td>
      <td>37.783300</td>
      <td>24.619227</td>
    </tr>
    <tr>
      <th rowspan=""5"" valign=""top"">Beginner</th>
      <th>Finance</th>
      <td>75.089771</td>
      <td>34.311361</td>
      <td>13.373076</td>
      <td>33.457727</td>
      <td>33.522108</td>
    </tr>
    <tr>
      <th>HR</th>
      <td>59.259101</td>
      <td>96.864798</td>
      <td>42.352122</td>
      <td>63.030622</td>
      <td>62.665556</td>
    </tr>
    <tr>
      <th>IT</th>
      <td>95.438431</td>
      <td>41.370413</td>
      <td>73.417944</td>
      <td>8.789027</td>
      <td>71.244808</td>
    </tr>
    <tr>
      <th>Marketing</th>
      <td>88.251005</td>
      <td>41.170878</td>
      <td>3.667836</td>
      <td>10.414263</td>
      <td>43.447122</td>
    </tr>
    <tr>
      <th>Sales</th>
      <td>87.884226</td>
      <td>49.850560</td>
      <td>25.264021</td>
      <td>91.376406</td>
      <td>37.867187</td>
    </tr>
    <tr>
      <th rowspan=""5"" valign=""top"">Intermediate</th>
      <th>Finance</th>
      <td>69.613755</td>
      <td>28.134869</td>
      <td>54.320394</td>
      <td>9.292647</td>
      <td>47.637286</td>
    </tr>
    <tr>
      <th>HR</th>
      <td>67.284398</td>
      <td>50.103036</td>
      <td>2.905108</td>
      <td>51.915561</td>
      <td>6.642471</td>
    </tr>
    <tr>
      <th>IT</th>
      <td>74.536467</td>
      <td>44.431982</td>
      <td>71.890717</td>
      <td>98.263269</td>
      <td>5.449167</td>
    </tr>
    <tr>
      <th>Marketing</th>
      <td>17.878143</td>
      <td>79.138743</td>
      <td>8.863284</td>
      <td>15.374293</td>
      <td>89.455372</td>
    </tr>
    <tr>
      <th>Sales</th>
      <td>27.401689</td>
      <td>26.318399</td>
      <td>6.827126</td>
      <td>59.853060</td>
      <td>73.799291</td>
    </tr>
  </tbody>
</table>",yes
90,"Considering employees with advanced expertise, does the proportion of those utilizing management skills surpass the proportion utilizing technical skills?","SELECT (SELECT UtilizationRate FROM EmployeeSkillUtilizationMetrics WHERE SkillCategory = ""Management"" AND SkillLevel = ""Advanced"") > (SELECT UtilizationRate FROM EmployeeSkillUtilizationMetrics WHERE SkillCategory = ""Technical"" AND SkillLevel = ""Advanced"") as UtilizationRate;",comparative,"<table border=""1"" class=""dataframe"">
  <thead>
    <tr style=""text-align: right;"">
      <th>SkillCategory</th>
      <th>Management</th>
      <th>Soft Skill</th>
      <th>Technical</th>
    </tr>
    <tr>
      <th>SkillLevel</th>
      <th></th>
      <th></th>
      <th></th>
    </tr>
  </thead>
  <tbody>
    <tr>
      <th>Advanced</th>
      <td>48.749730</td>
      <td>44.070050</td>
      <td>35.996160</td>
    </tr>
    <tr>
      <th>Beginner</th>
      <td>51.203871</td>
      <td>68.276743</td>
      <td>63.622196</td>
    </tr>
    <tr>
      <th>Intermediate</th>
      <td>10.984108</td>
      <td>92.510548</td>
      <td>17.983984</td>
    </tr>
  </tbody>
</table>",yes
91,"On January 1, 2023, did the proficiency scores for problem-solving and teamwork coincide exactly?","SELECT (SELECT SkillLevel FROM EmployeeSkillAssessmentResults WHERE SkillName = ""Problem Solving"" AND AssessmentDate = ""2023-01-01"") = (SELECT SkillLevel FROM EmployeeSkillAssessmentResults WHERE SkillName = ""Teamwork"" AND AssessmentDate = ""2023-01-01"") as SkillLevel;",comparative,"<table border=""1"" class=""dataframe"">
  <thead>
    <tr style=""text-align: right;"">
      <th>SkillName</th>
      <th>Communication</th>
      <th>Leadership</th>
      <th>Problem Solving</th>
      <th>Teamwork</th>
      <th>Technical</th>
    </tr>
    <tr>
      <th>AssessmentDate</th>
      <th></th>
      <th></th>
      <th></th>
      <th></th>
      <th></th>
    </tr>
  </thead>
  <tbody>
    <tr>
      <th>2023-01-01</th>
      <td>82.300770</td>
      <td>57.249642</td>
      <td>18.296579</td>
      <td>45.277584</td>
      <td>7.413569</td>
    </tr>
    <tr>
      <th>2023-12-31</th>
      <td>34.261191</td>
      <td>81.613861</td>
      <td>27.378011</td>
      <td>29.936046</td>
      <td>42.373466</td>
    </tr>
  </tbody>
</table>",no
92,Does the proficiency score for problem-solving at the beginning of 2023 equal the leadership rating recorded at the close of 2023?,"SELECT (SELECT SkillLevel FROM EmployeeSkillAssessmentResults WHERE SkillName = ""Problem Solving"" AND AssessmentDate = ""2023-01-01"") = (SELECT SkillLevel FROM EmployeeSkillAssessmentResults WHERE SkillName = ""Leadership"" AND AssessmentDate = ""2023-12-31"") as SkillLevel;",comparative,"<table border=""1"" class=""dataframe"">
  <thead>
    <tr style=""text-align: right;"">
      <th>AssessmentDate</th>
      <th>2023-01-01</th>
      <th>2023-12-31</th>
    </tr>
    <tr>
      <th>SkillName</th>
      <th></th>
      <th></th>
    </tr>
  </thead>
  <tbody>
    <tr>
      <th>Communication</th>
      <td>85.822337</td>
      <td>57.848697</td>
    </tr>
    <tr>
      <th>Leadership</th>
      <td>53.118523</td>
      <td>99.124414</td>
    </tr>
    <tr>
      <th>Problem Solving</th>
      <td>20.648090</td>
      <td>80.604944</td>
    </tr>
    <tr>
      <th>Teamwork</th>
      <td>2.041354</td>
      <td>3.650861</td>
    </tr>
    <tr>
      <th>Technical</th>
      <td>15.317428</td>
      <td>26.018363</td>
    </tr>
  </tbody>
</table>",no
93,"Did the evaluation of the ""Problem Solving"" ability show any difference when comparing the results from the start of January 2023 to those from the beginning of April 2023?","SELECT (SELECT SkillScore FROM EmployeeSkillAssessmentResults WHERE SkillName = ""Problem Solving"" AND AssessmentDate = ""2023-01-01"") = (SELECT SkillScore FROM EmployeeSkillAssessmentResults WHERE SkillName = ""Problem Solving"" AND AssessmentDate = ""2023-04-01"") as SkillScore;",comparative,"<table border=""1"" class=""dataframe"">
  <thead>
    <tr style=""text-align: right;"">
      <th>AssessmentDate</th>
      <th>2023-01-01</th>
      <th>2023-02-01</th>
      <th>2023-03-01</th>
      <th>2023-04-01</th>
    </tr>
    <tr>
      <th>SkillName</th>
      <th></th>
      <th></th>
      <th></th>
      <th></th>
    </tr>
  </thead>
  <tbody>
    <tr>
      <th>Communication</th>
      <td>71.773464</td>
      <td>56.072864</td>
      <td>12.092769</td>
      <td>16.209322</td>
    </tr>
    <tr>
      <th>Leadership</th>
      <td>97.946864</td>
      <td>66.001625</td>
      <td>32.706265</td>
      <td>28.283039</td>
    </tr>
    <tr>
      <th>Problem Solving</th>
      <td>13.815666</td>
      <td>46.014061</td>
      <td>5.035344</td>
      <td>29.598540</td>
    </tr>
    <tr>
      <th>Teamwork</th>
      <td>63.866009</td>
      <td>34.468194</td>
      <td>11.671238</td>
      <td>5.291993</td>
    </tr>
    <tr>
      <th>Technical</th>
      <td>75.144696</td>
      <td>5.732005</td>
      <td>56.942973</td>
      <td>16.222112</td>
    </tr>
  </tbody>
</table>",no
94,Do employees with advanced technical skills and those with intermediate analytical skills have identical utilization rates?,"SELECT (SELECT UtilizationRate FROM EmployeeSkillUtilizationMetrics WHERE SkillCategory = ""Technical"" AND SkillLevel = ""Advanced"") = (SELECT UtilizationRate FROM EmployeeSkillUtilizationMetrics WHERE SkillCategory = ""Analytical"" AND SkillLevel = ""Intermediate"") as UtilizationRate;",comparative,"<table border=""1"" class=""dataframe"">
  <thead>
    <tr style=""text-align: right;"">
      <th>SkillLevel</th>
      <th>Advanced</th>
      <th>Beginner</th>
      <th>Intermediate</th>
    </tr>
    <tr>
      <th>SkillCategory</th>
      <th></th>
      <th></th>
      <th></th>
    </tr>
  </thead>
  <tbody>
    <tr>
      <th>Analytical</th>
      <td>50.181018</td>
      <td>98.800902</td>
      <td>41.417446</td>
    </tr>
    <tr>
      <th>Creative</th>
      <td>34.616710</td>
      <td>49.395069</td>
      <td>91.107194</td>
    </tr>
    <tr>
      <th>Management</th>
      <td>97.758110</td>
      <td>30.285419</td>
      <td>70.177763</td>
    </tr>
    <tr>
      <th>Soft Skills</th>
      <td>76.572339</td>
      <td>69.268020</td>
      <td>23.833446</td>
    </tr>
    <tr>
      <th>Technical</th>
      <td>57.132929</td>
      <td>94.408657</td>
      <td>70.325905</td>
    </tr>
  </tbody>
</table>",no
